,RSI 5,AVG DAILY RETURN 5,AVG WEEKLY RETURN 5,RATIO 5,RSI 10,AVG DAILY RETURN 10,AVG WEEKLY RETURN 10,RATIO 10,RSI 30,AVG DAILY RETURN 30,AVG WEEKLY RETURN 30,AVG MONTHLY RETURN 30,RATIO 30,RSI 60,AVG DAILY RETURN 60,AVG WEEKLY RETURN 60,AVG MONTHLY RETURN 60,RATIO 60,MACD 10_30,MACD 5_10,MACD 2_10,MACD 10_30 DIFF,MACD 5_10 DIFF,MACD 2_10 DIFF
4786,50.07471128917741,-0.4289656885609403,-2.655982643269552,1.026153790988457,81.31176546026666,0.4382093667092193,-1.851734601626887,1.030219717661705,56.08076637899133,-0.02550796674498009,-1.611689462400323,-3.279955914263732,1.009780164618799,49.34735209743421,-0.07538211794958279,-1.446177857208248,-3.080856216451091,1.048165742478347,-0.315987475200366,-0.5251521746317547,-0.9237213134765625,-0.004656441260642907,-0.04637656645341526,-0.07991315957271805
5333,81.60581336404141,0.1850113271308159,-0.7491272756254174,0.9962875323575557,86.38449753633174,0.2425912765480379,-0.9021763730762308,0.9947468749671134,66.72569345669166,0.2400748462529358,0.1550090981772017,3.15137503319854,0.9727159986025132,53.20831218876351,0.05103348039349431,-0.766144675286963,0.1049068051215913,0.9618720471619653,-2.011309293148464,-3.393631675026619,-5.501238690000591,-0.1101210884101747,-0.02562598026158724,-0.09258383548620941
1419,10.6780423760827,-0.4226994493405622,-2.483072507341895,1.01270143737111,50.62574555539842,-0.1491154459231279,0.8936567686902894,0.9903212445244227,57.39265487923609,0.07947860288989733,0.2961584221148732,3.508483919200126,0.9482325921370484,59.09564321994689,0.07457662920178071,0.1759431734278631,4.054737471487193,0.9179541191213405,-0.9292332937291121,-3.196130070541841,-6.842017318263188,0.2072259658708901,-0.9316897999156595,-0.6920258493134384
5847,36.65714330644391,-0.06303952631908151,-1.472520691210935,1.010578580346652,45.76194039729631,-0.07236225891778385,-1.474294858759668,1.005201612968173,42.6150909040219,-0.1325638520165214,-1.910274925852987,-4.203745703245831,1.016783524177197,46.57778198815757,-0.09055925384094729,-1.069738497964563,-1.346337845890112,1.017767504063581,-3.831855830605548,-3.009240075313677,-5.350635262691611,0.109736283154092,0.02876508308179382,-0.06840555595628928
5068,14.30629862097301,-1.25129121256423,-3.590360352151702,1.027425600603541,54.74611355110058,-0.2784658680669315,-0.6084470281366763,1.019016808664001,53.4702078890786,-0.04494482579377627,0.1740845014264403,2.419972666989385,0.9465286717617714,52.75459018794312,0.05527583156662285,-0.03150557051367975,2.722984174174245,0.9234799458515321,0.1069198153002624,-0.3859091108495525,-0.7672423984065198,-0.02649267132331268,-0.1003030661380651,-0.125636438889936
3928,43.66464121632178,0.1103492665889975,-2.246416930351963,0.9909268416047102,61.12953795331057,0.4591376476615015,0.4314799450525715,0.9927437594131551,53.08987789454261,0.1142734577566562,1.892081216094155,9.055370210960678,0.8928185182724702,51.45938369670993,0.3581665578709471,1.556852275644717,7.997732722891337,0.7993995462952475,15.23501839884801,-18.3090590968277,-29.66710556492666,-0.2270541671201158,-3.447408132842156,-3.088779796253561
2973,44.45524890432063,-0.331127184795216,-2.589169684596199,1.033000587848251,44.46518847927288,-0.1986940934144665,-2.006779905592222,1.025923183932695,55.01449356024163,0.03609646396771034,-0.4575419432852174,0.7773031137296871,0.995178062320338,52.58216597024695,0.05057495226972496,-0.2093637599929346,2.336131122645898,0.9651055994678094,-1.271292416301286,-2.519246777621184,-4.774313967155685,-0.2246132008840505,-0.2541609908595248,-0.7264943903142722
433,85.4926538793529,0.8622720043575444,2.193366460031213,0.9532929511148528,79.87196156744179,0.8885706845217872,1.93803475485204,0.9424394579667956,54.60400987068765,0.1681679382324394,-0.5307598535061533,0.4986450415022781,0.9557234964033635,56.50345265146537,0.1978188946501456,-0.9654599949811172,-1.089624799540628,0.9952481684475446,-1.60313938081206,-1.018438113819471,-1.280180069894506,0.07446583181999245,-0.1524407993663495,-0.1287601759939534
1343,43.80936785679235,-0.2382257412667924,-1.952441175511275,1.009983726368311,49.06158965790059,0.008485245990730765,-1.296901206150755,1.015127167400519,48.44273169595976,-0.01955544133294551,-1.286387158095368,-2.020648189968556,1.013956958745327,43.84197091004333,-0.1564794570628283,-2.040596415614776,-5.443266130382896,1.040296975621056,-4.137747350489533,-4.616444558808297,-7.603503579804382,0.0781829960767908,-0.1887603066184198,0.2175214825254557
679,49.20468784028476,0.04751472377715223,0.0199889000121618,0.9812274323722946,50.35833282110412,0.1006954042964247,0.4960376227696301,0.976012855718842,61.49501012771489,-0.05603148130393584,-1.34116861764645,-2.281554944047093,1.005401807599359,64.71494681493515,0.2251284441070515,0.3802773441326328,5.344741253258433,0.9707598399908156,-1.820119241582105,-1.074164217168629,-1.583053987676443,0.04140369941062261,0.01120663845178527,0.07058335506555125
